PatientID	Caller	Chromosome	SV	Count
TARGET-20-PAVDAJ-09A-02D	longreadsv.INS	chr20	INS	354
TARGET-20-PAVDAJ-09A-02D	pbsv.INS	chr20	INS	219
TARGET-20-PAVDAJ-09A-02D	sniffles.INS	chr20	INS	383
TARGET-20-PAVDAJ-09A-02D	pbsv.DEL	chr20	DEL	251
TARGET-20-PAVDAJ-09A-02D	sniffles.DEL	chr20	DEL	267
TARGET-20-PAVDAJ-09A-02D	longreadsv.DEL	chr20	DEL	244
TARGET-20-PAVDAJ-09A-02D	pbsv.BND	chr20	BND	1
TARGET-20-PAVDAJ-09A-02D	pbsv.INV	chr20	INV	1
TARGET-20-PAVDAJ-09A-02D	sniffles.INV	chr20	INV	1
TARGET-20-PAVDAJ-09A-02D	pbsv.INS	chr21	INS	137
TARGET-20-PAVDAJ-09A-02D	longreadsv.INS	chr21	INS	275
TARGET-20-PAVDAJ-09A-02D	sniffles.INS	chr21	INS	274
TARGET-20-PAVDAJ-09A-02D	pbsv.DEL	chr21	DEL	168
TARGET-20-PAVDAJ-09A-02D	sniffles.DEL	chr21	DEL	218
TARGET-20-PAVDAJ-09A-02D	longreadsv.DEL	chr21	DEL	181
TARGET-20-PAVDAJ-09A-02D	pbsv.DUP	chr21	DUP	1
TARGET-20-PAVDAJ-09A-02D	sniffles.DUP	chr21	DUP	1
TARGET-20-PAVDAJ-09A-02D	pbsv.BND	chr21	BND	1
TARGET-20-PAVDAJ-09A-02D	pbsv.INV	chr21	INV	2
TARGET-20-PAVDAJ-09A-02D	sniffles.INV	chr21	INV	2
TARGET-20-PAVDAJ-09A-02D	sniffles.INS	chr22	INS	254
TARGET-20-PAVDAJ-09A-02D	pbsv.INS	chr22	INS	143
TARGET-20-PAVDAJ-09A-02D	longreadsv.INS	chr22	INS	260
TARGET-20-PAVDAJ-09A-02D	pbsv.DEL	chr22	DEL	199
TARGET-20-PAVDAJ-09A-02D	sniffles.DEL	chr22	DEL	237
TARGET-20-PAVDAJ-09A-02D	longreadsv.DEL	chr22	DEL	213
TARGET-20-PAVDAJ-09A-02D	pbsv.INS	chrX	INS	244
TARGET-20-PAVDAJ-09A-02D	longreadsv.INS	chrX	INS	431
TARGET-20-PAVDAJ-09A-02D	sniffles.INS	chrX	INS	418
TARGET-20-PAVDAJ-09A-02D	longreadsv.DEL	chrX	DEL	321
TARGET-20-PAVDAJ-09A-02D	pbsv.DEL	chrX	DEL	262
TARGET-20-PAVDAJ-09A-02D	sniffles.DEL	chrX	DEL	321
TARGET-20-PAVDAJ-09A-02D	pbsv.DUP	chrX	DUP	3
TARGET-20-PAVDAJ-09A-02D	sniffles.DUP	chrX	DUP	1
TARGET-20-PAVDAJ-09A-02D	pbsv.INV	chrX	INV	2
TARGET-20-PAVDAJ-09A-02D	sniffles.INV	chrX	INV	4
TARGET-20-PAVDAJ-09A-02D	longreadsv.INS	chrY	INS	13
TARGET-20-PAVDAJ-09A-02D	pbsv.INS	chrY	INS	17
TARGET-20-PAVDAJ-09A-02D	sniffles.INS	chrY	INS	26
TARGET-20-PAVDAJ-09A-02D	longreadsv.DEL	chrY	DEL	13
TARGET-20-PAVDAJ-09A-02D	pbsv.DEL	chrY	DEL	21
TARGET-20-PAVDAJ-09A-02D	sniffles.DEL	chrY	DEL	20
TARGET-20-PAVDAJ-09A-02D	sniffles.BND	chrY	BND	1
TARGET-20-PAVDAJ-09A-02D	sniffles.DUP	chrM	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr1	INS	476
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr1	INS	751
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr1	INS	804
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr1	DEL	520
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr1	DEL	615
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr1	DEL	609
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr1	DUP	2
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr1	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr1	INV	5
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr1	INV	5
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr2	INS	462
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr2	INS	823
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr2	INS	881
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr2	DEL	627
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr2	DEL	759
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr2	DEL	671
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr2	DUP	5
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr2	DUP	4
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr2	INV	4
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr2	INV	5
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr3	INS	557
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr3	INS	592
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr3	INS	317
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr3	DEL	466
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr3	DEL	373
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr3	DEL	445
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr3	INV	4
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr3	INV	2
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr4	INS	571
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr4	INS	367
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr4	INS	611
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr4	DEL	603
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr4	DEL	603
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr4	DEL	480
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr4	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr4	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr4	INV	1
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr4	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr5	INS	291
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr5	INS	514
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr5	INS	571
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr5	DEL	427
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr5	DEL	508
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr5	DEL	506
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr5	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr5	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr5	INV	3
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr5	INV	3
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr6	INS	609
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr6	INS	606
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr6	INS	340
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr6	DEL	329
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr6	DEL	444
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr6	DEL	462
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr6	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr6	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr6	INV	4
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr6	INV	4
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr7	INS	585
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr7	INS	631
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr7	INS	344
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr7	DEL	532
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr7	DEL	544
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr7	DEL	427
TARGET-20-PAUSCS-09A-01D	pbsv.BND	chr7	BND	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr7	INV	2
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr7	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr8	INS	241
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr8	INS	435
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr8	INS	413
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr8	DEL	387
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr8	DEL	328
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr8	DEL	397
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr8	INV	2
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr9	INS	294
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr9	INS	474
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr9	INS	463
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr9	DEL	301
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr9	DEL	347
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr9	DEL	366
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr9	INV	2
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr9	INV	3
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr10	INS	325
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr10	INS	613
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr10	INS	575
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr10	DEL	423
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr10	DEL	512
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr10	DEL	449
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr10	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.BND	chr10	BND	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr10	INV	4
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr10	INV	4
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr11	INS	295
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr11	INS	517
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr11	INS	515
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr11	DEL	317
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr11	DEL	382
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr11	DEL	367
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr11	DUP	3
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr11	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr11	INV	1
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr11	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr12	INS	291
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr12	INS	487
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr12	INS	557
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr12	DEL	317
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr12	DEL	418
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr12	DEL	412
TARGET-20-PAUSCS-09A-01D	sniffles.BND	chr12	BND	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr12	INV	2
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr12	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr13	INS	215
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr13	INS	425
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr13	INS	392
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr13	DEL	261
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr13	DEL	299
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr13	DEL	324
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr13	DUP	4
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr13	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr13	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr14	INS	159
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr14	INS	294
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr14	INS	279
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr14	DEL	210
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr14	DEL	199
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr14	DEL	243
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr15	INS	250
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr15	INS	197
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr15	INS	255
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr15	DEL	192
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr15	DEL	198
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr15	DEL	224
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr15	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr15	DUP	1
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr16	INS	416
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr16	INS	378
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr16	INS	212
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr16	DEL	256
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr16	DEL	284
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr16	DEL	299
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr16	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.BND	chr16	BND	1
TARGET-20-PAUSCS-09A-01D	sniffles.BND	chr16	BND	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr16	INV	2
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr16	INV	2
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr17	INS	387
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr17	INS	186
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr17	INS	325
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr17	DEL	264
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr17	DEL	307
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr17	DEL	305
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr17	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr17	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.BND	chr17	BND	1
TARGET-20-PAUSCS-09A-01D	pbsv.BND	chr17	BND	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr18	INS	163
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr18	INS	299
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr18	INS	351
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr18	DEL	249
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr18	DEL	211
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr18	DEL	257
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr18	DUP	1
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chr18	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr18	INV	1
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr18	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr19	INS	183
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr19	INS	337
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr19	INS	331
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr19	DEL	251
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr19	DEL	296
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr19	DEL	316
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr20	INS	346
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr20	INS	367
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr20	INS	220
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr20	DEL	235
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr20	DEL	236
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr20	DEL	235
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chr20	DUP	2
TARGET-20-PAUSCS-09A-01D	pbsv.BND	chr20	BND	1
TARGET-20-PAUSCS-09A-01D	pbsv.INV	chr20	INV	1
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr20	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr21	INS	144
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr21	INS	265
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr21	INS	259
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr21	DEL	218
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr21	DEL	208
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr21	DEL	182
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chr21	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chr22	INS	159
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chr22	INS	264
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chr22	INS	273
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chr22	DEL	169
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chr22	DEL	194
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chr22	DEL	195
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chrX	INS	282
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chrX	INS	467
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chrX	INS	460
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chrX	DEL	274
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chrX	DEL	329
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chrX	DEL	320
TARGET-20-PAUSCS-09A-01D	pbsv.DUP	chrX	DUP	1
TARGET-20-PAUSCS-09A-01D	pbsv.BND	chrX	BND	1
TARGET-20-PAUSCS-09A-01D	sniffles.INV	chrX	INV	1
TARGET-20-PAUSCS-09A-01D	pbsv.INS	chrY	INS	30
TARGET-20-PAUSCS-09A-01D	sniffles.INS	chrY	INS	28
TARGET-20-PAUSCS-09A-01D	longreadsv.INS	chrY	INS	8
TARGET-20-PAUSCS-09A-01D	pbsv.DEL	chrY	DEL	30
TARGET-20-PAUSCS-09A-01D	sniffles.DEL	chrY	DEL	36
TARGET-20-PAUSCS-09A-01D	longreadsv.DEL	chrY	DEL	12
TARGET-20-PAUSCS-09A-01D	sniffles.DUP	chrM	DUP	1
PAVJPL-09A-01D	longreadsv.INS	chr1	INS	753
PAVJPL-09A-01D	pbsv.INS	chr1	INS	454
PAVJPL-09A-01D	sniffles.INS	chr1	INS	873
PAVJPL-09A-01D	pbsv.DEL	chr1	DEL	495
PAVJPL-09A-01D	longreadsv.DEL	chr1	DEL	561
PAVJPL-09A-01D	sniffles.DEL	chr1	DEL	667
PAVJPL-09A-01D	pbsv.DUP	chr1	DUP	10
PAVJPL-09A-01D	sniffles.DUP	chr1	DUP	1
PAVJPL-09A-01D	pbsv.INV	chr1	INV	5
PAVJPL-09A-01D	sniffles.INV	chr1	INV	3
PAVJPL-09A-01D	sniffles.INS	chr2	INS	762
PAVJPL-09A-01D	pbsv.INS	chr2	INS	366
PAVJPL-09A-01D	longreadsv.INS	chr2	INS	706
PAVJPL-09A-01D	pbsv.DEL	chr2	DEL	502
PAVJPL-09A-01D	sniffles.DEL	chr2	DEL	769
PAVJPL-09A-01D	longreadsv.DEL	chr2	DEL	629
PAVJPL-09A-01D	pbsv.DUP	chr2	DUP	1
PAVJPL-09A-01D	sniffles.DUP	chr2	DUP	1
PAVJPL-09A-01D	sniffles.BND	chr2	BND	1
PAVJPL-09A-01D	pbsv.INV	chr2	INV	3
PAVJPL-09A-01D	sniffles.INV	chr2	INV	2
PAVJPL-09A-01D	sniffles.INS	chr3	INS	561
PAVJPL-09A-01D	pbsv.INS	chr3	INS	273
PAVJPL-09A-01D	longreadsv.INS	chr3	INS	497
PAVJPL-09A-01D	sniffles.DEL	chr3	DEL	481
PAVJPL-09A-01D	longreadsv.DEL	chr3	DEL	412
PAVJPL-09A-01D	pbsv.DEL	chr3	DEL	308
PAVJPL-09A-01D	sniffles.DUP	chr3	DUP	1
PAVJPL-09A-01D	pbsv.DUP	chr3	DUP	1
PAVJPL-09A-01D	pbsv.INV	chr3	INV	1
PAVJPL-09A-01D	sniffles.INV	chr3	INV	1
PAVJPL-09A-01D	pbsv.INS	chr4	INS	289
PAVJPL-09A-01D	sniffles.INS	chr4	INS	587
PAVJPL-09A-01D	longreadsv.INS	chr4	INS	539
PAVJPL-09A-01D	pbsv.DEL	chr4	DEL	426
PAVJPL-09A-01D	longreadsv.DEL	chr4	DEL	564
PAVJPL-09A-01D	sniffles.DEL	chr4	DEL	644
PAVJPL-09A-01D	pbsv.DUP	chr4	DUP	1
PAVJPL-09A-01D	sniffles.DUP	chr4	DUP	2
PAVJPL-09A-01D	pbsv.INV	chr4	INV	1
PAVJPL-09A-01D	sniffles.INV	chr4	INV	1
PAVJPL-09A-01D	sniffles.INS	chr5	INS	530
PAVJPL-09A-01D	pbsv.INS	chr5	INS	263
PAVJPL-09A-01D	longreadsv.INS	chr5	INS	501
PAVJPL-09A-01D	pbsv.DEL	chr5	DEL	409
PAVJPL-09A-01D	sniffles.DEL	chr5	DEL	549
PAVJPL-09A-01D	longreadsv.DEL	chr5	DEL	463
PAVJPL-09A-01D	pbsv.DUP	chr5	DUP	3
PAVJPL-09A-01D	sniffles.DUP	chr5	DUP	1
PAVJPL-09A-01D	sniffles.INS	chr6	INS	618
PAVJPL-09A-01D	longreadsv.INS	chr6	INS	541
PAVJPL-09A-01D	pbsv.INS	chr6	INS	274
PAVJPL-09A-01D	pbsv.DEL	chr6	DEL	309
PAVJPL-09A-01D	longreadsv.DEL	chr6	DEL	456
PAVJPL-09A-01D	sniffles.DEL	chr6	DEL	522
PAVJPL-09A-01D	pbsv.DUP	chr6	DUP	1
PAVJPL-09A-01D	sniffles.DUP	chr6	DUP	1
PAVJPL-09A-01D	pbsv.INV	chr6	INV	4
PAVJPL-09A-01D	sniffles.INV	chr6	INV	4
PAVJPL-09A-01D	pbsv.INS	chr7	INS	304
PAVJPL-09A-01D	longreadsv.INS	chr7	INS	612
PAVJPL-09A-01D	sniffles.INS	chr7	INS	634
PAVJPL-09A-01D	pbsv.DEL	chr7	DEL	389
PAVJPL-09A-01D	sniffles.DEL	chr7	DEL	564
PAVJPL-09A-01D	longreadsv.DEL	chr7	DEL	520
PAVJPL-09A-01D	pbsv.INV	chr7	INV	2
PAVJPL-09A-01D	sniffles.INV	chr7	INV	1
PAVJPL-09A-01D	pbsv.INS	chr8	INS	225
PAVJPL-09A-01D	sniffles.INS	chr8	INS	455
PAVJPL-09A-01D	longreadsv.INS	chr8	INS	382
PAVJPL-09A-01D	sniffles.DEL	chr8	DEL	409
PAVJPL-09A-01D	pbsv.DEL	chr8	DEL	291
PAVJPL-09A-01D	longreadsv.DEL	chr8	DEL	386
PAVJPL-09A-01D	pbsv.DUP	chr8	DUP	1
PAVJPL-09A-01D	sniffles.DUP	chr8	DUP	1
PAVJPL-09A-01D	sniffles.INV	chr8	INV	2
PAVJPL-09A-01D	pbsv.INV	chr8	INV	1
PAVJPL-09A-01D	sniffles.INS	chr9	INS	501
PAVJPL-09A-01D	pbsv.INS	chr9	INS	254
PAVJPL-09A-01D	longreadsv.INS	chr9	INS	422
PAVJPL-09A-01D	pbsv.DEL	chr9	DEL	273
PAVJPL-09A-01D	longreadsv.DEL	chr9	DEL	315
PAVJPL-09A-01D	sniffles.DEL	chr9	DEL	347
PAVJPL-09A-01D	pbsv.DUP	chr9	DUP	1
PAVJPL-09A-01D	sniffles.DUP	chr9	DUP	1
PAVJPL-09A-01D	pbsv.INV	chr9	INV	1
PAVJPL-09A-01D	sniffles.INV	chr9	INV	1
PAVJPL-09A-01D	pbsv.INS	chr10	INS	294
PAVJPL-09A-01D	sniffles.INS	chr10	INS	570
PAVJPL-09A-01D	longreadsv.INS	chr10	INS	605
PAVJPL-09A-01D	pbsv.DEL	chr10	DEL	340
PAVJPL-09A-01D	longreadsv.DEL	chr10	DEL	424
PAVJPL-09A-01D	sniffles.DEL	chr10	DEL	476
PAVJPL-09A-01D	pbsv.INV	chr10	INV	6
PAVJPL-09A-01D	sniffles.INV	chr10	INV	4
PAVJPL-09A-01D	sniffles.INS	chr11	INS	508
PAVJPL-09A-01D	longreadsv.INS	chr11	INS	457
PAVJPL-09A-01D	pbsv.INS	chr11	INS	239
PAVJPL-09A-01D	pbsv.DEL	chr11	DEL	233
PAVJPL-09A-01D	longreadsv.DEL	chr11	DEL	311
PAVJPL-09A-01D	sniffles.DEL	chr11	DEL	364
PAVJPL-09A-01D	pbsv.DUP	chr11	DUP	1
PAVJPL-09A-01D	sniffles.DUP	chr11	DUP	1
PAVJPL-09A-01D	sniffles.BND	chr11	BND	2
PAVJPL-09A-01D	sniffles.INV	chr11	INV	3
PAVJPL-09A-01D	pbsv.INV	chr11	INV	4
PAVJPL-09A-01D	pbsv.INS	chr12	INS	253
PAVJPL-09A-01D	sniffles.INS	chr12	INS	520
PAVJPL-09A-01D	longreadsv.INS	chr12	INS	490
PAVJPL-09A-01D	pbsv.DEL	chr12	DEL	303
PAVJPL-09A-01D	sniffles.DEL	chr12	DEL	444
PAVJPL-09A-01D	longreadsv.DEL	chr12	DEL	369
PAVJPL-09A-01D	pbsv.DUP	chr12	DUP	1
PAVJPL-09A-01D	sniffles.DUP	chr12	DUP	1
PAVJPL-09A-01D	pbsv.INV	chr12	INV	1
PAVJPL-09A-01D	sniffles.INV	chr12	INV	1
PAVJPL-09A-01D	pbsv.INS	chr13	INS	190
PAVJPL-09A-01D	sniffles.INS	chr13	INS	430
PAVJPL-09A-01D	longreadsv.INS	chr13	INS	402
PAVJPL-09A-01D	sniffles.DEL	chr13	DEL	335
PAVJPL-09A-01D	pbsv.DEL	chr13	DEL	220
PAVJPL-09A-01D	longreadsv.DEL	chr13	DEL	263
PAVJPL-09A-01D	pbsv.DUP	chr13	DUP	2
PAVJPL-09A-01D	sniffles.DUP	chr13	DUP	1
PAVJPL-09A-01D	pbsv.INS	chr14	INS	131
PAVJPL-09A-01D	longreadsv.INS	chr14	INS	252
PAVJPL-09A-01D	sniffles.INS	chr14	INS	279
PAVJPL-09A-01D	pbsv.DEL	chr14	DEL	159
PAVJPL-09A-01D	sniffles.DEL	chr14	DEL	239
PAVJPL-09A-01D	longreadsv.DEL	chr14	DEL	212
PAVJPL-09A-01D	sniffles.INV	chr14	INV	1
PAVJPL-09A-01D	longreadsv.INS	chr15	INS	243
PAVJPL-09A-01D	sniffles.INS	chr15	INS	260
PAVJPL-09A-01D	pbsv.INS	chr15	INS	152
PAVJPL-09A-01D	pbsv.DEL	chr15	DEL	160
PAVJPL-09A-01D	sniffles.DEL	chr15	DEL	217
